timestamp,hour_of_day,day_of_week,is_weekend,vm_arrivals,total_cpus_requested,total_ram_mb_requested,italy_hydro,italy_solar,italy_wind,italy_total_renewable_mw,italy_carbon_intensity,italy_renewable_pct,sweden_hydro,sweden_solar,sweden_wind,sweden_total_renewable_mw,sweden_carbon_intensity,sweden_renewable_pct,spain_hydro,spain_solar,spain_wind,spain_total_renewable_mw,spain_carbon_intensity,spain_renewable_pct,france_hydro,france_solar,france_wind,france_total_renewable_mw,france_carbon_intensity,france_renewable_pct,germany_hydro,germany_solar,germany_wind,germany_total_renewable_mw,germany_carbon_intensity,germany_renewable_pct,italy_datacenter_type,sweden_datacenter_type,spain_datacenter_type,france_datacenter_type,germany_datacenter_type
2024-01-01 00:00:00,0,0,0,0,0,0,2861.0,0.0,3927.0,6788.0,231.98,43.08,5303.0,0.0,4570.0,9873.0,33.33,65.58,4376.0,28.0,5632.0,10036.0,93.63,43.64,8116.0,0.0,14734.0,22850.0,14.66,35.07,5435.0,3.0,35170.0,40608.0,134.25,81.23,DB,DG,DB,DB,DG
2024-01-01 01:00:00,1,0,0,0,0,0,2592.0,0.0,4041.0,6633.0,227.06,44.99,5249.0,0.0,4571.0,9820.0,34.0,64.98,4064.0,28.0,5608.0,9700.0,93.64,42.33,7608.0,0.0,14367.0,21975.0,15.42,34.74,5653.0,3.0,34860.0,40516.0,135.33,81.47,DB,DG,DB,DB,DG
2024-01-01 02:00:00,2,0,0,0,0,0,3235.0,0.0,4122.0,7357.0,226.4,45.06,5141.0,0.0,4579.0,9720.0,34.07,64.14,5072.0,28.0,5240.0,10340.0,98.9,39.81,7801.0,0.0,13393.0,21194.0,17.3,29.11,5702.0,3.0,33980.0,39685.0,139.14,81.29,DB,DG,DB,DB,DG
2024-01-01 03:00:00,3,0,0,0,0,0,3283.0,0.0,4018.0,7301.0,224.22,45.37,5128.0,0.0,4584.0,9712.0,34.62,63.31,4308.0,28.0,5212.0,9548.0,99.32,39.25,7628.0,0.0,8607.0,16235.0,17.76,28.42,5531.0,3.0,33457.0,38991.0,140.23,81.48,DB,DG,DB,DB,DG
2024-01-01 04:00:00,4,0,0,0,0,0,3378.0,0.0,4062.0,7440.0,223.05,46.03,5069.0,0.0,4552.0,9621.0,34.94,62.94,4692.0,28.0,5132.0,9852.0,102.58,38.1,8287.0,0.0,8248.0,16535.0,17.78,28.22,6072.0,3.0,33582.0,39657.0,140.56,81.62,DB,DG,DB,DB,DG
2024-01-01 05:00:00,5,0,0,0,0,0,2231.0,0.0,3977.0,6208.0,225.37,45.61,5212.0,0.0,4573.0,9785.0,34.58,64.16,4692.0,28.0,5232.0,9952.0,103.2,38.08,8295.0,0.0,8087.0,16382.0,18.15,27.41,6020.0,3.0,33750.0,39773.0,141.79,81.12,DB,DG,DB,DB,DG
2024-01-01 06:00:00,6,0,0,0,0,0,2342.0,81.0,3957.0,6380.0,226.36,46.38,5496.0,0.0,4557.0,10053.0,34.15,65.04,4996.0,28.0,5324.0,10348.0,99.14,39.65,7831.0,0.0,7698.0,15529.0,19.02,27.52,5249.0,3.0,33208.0,38460.0,141.27,81.56,DB,DG,DB,DB,DG
2024-01-01 07:00:00,7,0,0,0,0,0,2493.0,837.0,3720.0,7050.0,210.48,50.12,5898.0,1.0,4527.0,10426.0,33.43,65.62,4848.0,28.0,5552.0,10428.0,97.15,40.75,8118.0,246.0,7507.0,15871.0,18.06,31.75,4581.0,10.0,34240.0,38831.0,136.65,82.01,DG,DG,DB,DB,DG
2024-01-01 08:00:00,8,0,0,0,0,0,2616.0,2288.0,3472.0,8376.0,200.46,53.11,6267.0,1.0,4512.0,10780.0,33.04,66.84,5208.0,100.0,5776.0,11084.0,97.11,42.3,8253.0,318.0,10903.0,19474.0,16.8,32.94,5586.0,1935.0,33885.0,41406.0,131.21,82.87,DG,DG,DB,DB,DG
2024-01-01 09:00:00,9,0,0,0,0,0,2458.0,3551.0,3485.0,9494.0,182.36,56.37,7174.0,4.0,4530.0,11708.0,29.55,67.64,5488.0,2208.0,5824.0,13520.0,77.47,49.09,8240.0,933.0,10935.0,20108.0,16.35,33.36,5642.0,5300.0,33601.0,44543.0,125.16,83.93,DG,DG,DB,DB,DG
2024-01-01 10:00:00,10,0,0,0,0,0,2222.0,3807.0,3651.0,9680.0,183.57,56.04,8025.0,6.0,4466.0,12497.0,26.6,68.41,5976.0,5792.0,5664.0,17432.0,61.01,56.53,8315.0,2454.0,10414.0,21183.0,15.7,34.57,5496.0,7774.0,33497.0,46767.0,119.99,84.55,DG,DG,DG,DB,DG
2024-01-01 11:00:00,11,0,0,0,0,0,2274.0,3689.0,3596.0,9559.0,194.11,53.83,8302.0,6.0,4399.0,12707.0,21.2,68.8,6428.0,8008.0,5796.0,20232.0,53.79,60.96,7855.0,4021.0,10050.0,21926.0,15.13,35.29,4941.0,8115.0,33800.0,46856.0,121.14,83.94,DG,DG,DG,DB,DG
2024-01-01 12:00:00,12,0,0,0,0,0,2124.0,3054.0,3373.0,8551.0,207.7,50.08,8764.0,5.0,4417.0,13186.0,23.79,69.05,6304.0,9480.0,6804.0,22588.0,50.2,62.6,7721.0,4883.0,10050.0,22654.0,14.92,35.35,5239.0,6964.0,33289.0,45492.0,124.31,82.87,DG,DG,DG,DB,DG
2024-01-01 13:00:00,13,0,0,0,0,0,2244.0,2196.0,2890.0,7330.0,215.87,46.24,9354.0,2.0,4394.0,13750.0,11.98,70.35,6676.0,10288.0,6208.0,23172.0,52.34,64.53,7863.0,4926.0,9759.0,22548.0,14.63,34.29,3864.0,5237.0,32025.0,41126.0,134.66,80.66,DB,DG,DG,DB,DG
2024-01-01 14:00:00,14,0,0,0,0,0,2615.0,1103.0,2543.0,6261.0,239.63,40.58,10124.0,0.0,4428.0,14552.0,7.34,71.55,6788.0,10588.0,6816.0,24192.0,51.75,66.22,6890.0,4188.0,9218.0,20296.0,15.72,33.13,3127.0,2377.0,31494.0,36998.0,146.02,78.11,DB,DG,DG,DB,DG
2024-01-01 15:00:00,15,0,0,0,0,0,3287.0,116.0,2280.0,5683.0,260.37,36.91,10508.0,0.0,4480.0,14988.0,8.54,71.56,6700.0,10056.0,7240.0,23996.0,53.96,63.26,6991.0,2703.0,8606.0,18300.0,15.45,31.56,2788.0,247.0,31248.0,34283.0,154.46,76.57,DB,DG,DG,DB,DG
2024-01-01 16:00:00,16,0,0,0,0,0,5531.0,0.0,2078.0,7609.0,258.72,40.38,10561.0,0.0,4558.0,15119.0,6.8,71.49,6096.0,5684.0,7568.0,19348.0,71.54,52.55,9133.0,971.0,8699.0,18803.0,15.25,31.09,4224.0,4.0,32512.0,36740.0,163.25,76.91,DB,DG,DG,DB,DG
2024-01-01 17:00:00,17,0,0,0,0,0,6361.0,0.0,1994.0,8355.0,258.73,41.81,10511.0,0.0,4584.0,15095.0,9.08,71.84,5204.0,880.0,7664.0,13748.0,74.76,51.95,10090.0,257.0,9885.0,20232.0,15.12,33.37,6364.0,7.0,32220.0,38591.0,169.95,77.13,DB,DG,DG,DB,DG
2024-01-01 18:00:00,18,0,0,0,0,0,6532.0,0.0,2040.0,8572.0,259.0,41.57,10401.0,0.0,4582.0,14983.0,8.83,72.1,5704.0,132.0,8548.0,14384.0,69.61,56.66,10897.0,0.0,11805.0,22702.0,14.9,35.05,6074.0,6.0,31068.0,37148.0,167.73,76.83,DB,DG,DG,DB,DG
2024-01-01 19:00:00,19,0,0,0,0,0,5919.0,0.0,2061.0,7980.0,261.15,40.31,9989.0,0.0,4491.0,14480.0,9.24,71.36,6176.0,104.0,9228.0,15508.0,66.62,58.36,10748.0,0.0,13538.0,24286.0,14.68,35.68,3835.0,4.0,30640.0,34479.0,157.23,75.15,DB,DG,DG,DB,DG
2024-01-01 20:00:00,20,0,0,0,0,0,4673.0,0.0,2328.0,7001.0,264.45,38.6,9180.0,0.0,4474.0,13654.0,24.57,69.6,6724.0,80.0,8960.0,15764.0,70.07,57.9,9682.0,0.0,14897.0,24579.0,13.77,35.22,3118.0,3.0,29421.0,32542.0,157.49,74.32,DB,DG,DG,DB,DG
2024-01-01 21:00:00,21,0,0,0,0,0,2928.0,0.0,2683.0,5611.0,268.06,35.51,8981.0,0.0,4477.0,13458.0,24.23,68.68,6468.0,60.0,8700.0,15228.0,67.26,56.87,7681.0,0.0,15797.0,23478.0,13.56,35.34,3058.0,3.0,28075.0,31136.0,158.13,74.03,DB,DG,DG,DB,DG
2024-01-01 22:00:00,22,0,0,0,0,0,2368.0,0.0,2941.0,5309.0,264.3,36.6,7299.0,0.0,4468.0,11767.0,33.64,66.23,5344.0,60.0,8884.0,14288.0,68.67,53.69,7801.0,0.0,16034.0,23835.0,13.17,35.06,3596.0,3.0,26116.0,29715.0,164.3,73.14,DB,DG,DG,DB,DG
2024-01-01 23:00:00,23,0,0,119,355,226279424,2770.0,0.0,3241.0,6011.0,243.39,40.23,6685.0,0.0,4658.0,11343.0,34.99,65.44,4004.0,60.0,9380.0,13444.0,69.19,51.42,6826.0,0.0,16280.0,23106.0,13.75,35.51,3285.0,3.0,24672.0,27960.0,162.93,72.6,DB,DG,DG,DB,DG
2024-01-02 00:00:00,0,1,0,92,428,141656064,2743.0,0.0,3351.0,6094.0,231.34,42.3,6315.0,0.0,4666.0,10981.0,35.6,64.39,4616.0,60.0,9688.0,14364.0,70.42,51.4,8220.0,0.0,16499.0,24719.0,13.46,35.7,3656.0,3.0,24021.0,27680.0,163.51,71.88,DB,DG,DG,DB,DG
2024-01-02 01:00:00,1,1,0,69,338,121176064,2726.0,0.0,2995.0,5721.0,235.35,41.24,6276.0,0.0,4656.0,10932.0,36.44,64.11,6040.0,28.0,9816.0,15884.0,73.5,50.65,9659.0,0.0,16716.0,26375.0,13.91,35.66,4778.0,3.0,23389.0,28170.0,164.83,72.06,DB,DG,DG,DB,DG
2024-01-02 02:00:00,2,1,0,83,386,133464064,2639.0,0.0,2529.0,5168.0,245.89,38.78,6253.0,0.0,4635.0,10888.0,36.89,64.19,6400.0,28.0,9708.0,16136.0,70.77,51.08,8934.0,0.0,16630.0,25564.0,14.5,36.58,5473.0,4.0,24182.0,29659.0,160.95,73.08,DB,DG,DG,DB,DG
2024-01-02 03:00:00,3,1,0,125,365,142065664,2628.0,0.0,2307.0,4935.0,246.27,38.12,6546.0,0.0,4626.0,11172.0,32.88,65.08,6416.0,28.0,9792.0,16236.0,70.61,50.49,8864.0,0.0,16564.0,25428.0,14.67,36.72,5575.0,3.0,26455.0,32033.0,154.03,74.18,DB,DG,DG,DB,DG
2024-01-02 04:00:00,4,1,0,57,222,45875200,2263.0,0.0,2229.0,4492.0,261.33,37.28,7310.0,0.0,4666.0,11976.0,16.89,67.33,6548.0,28.0,9020.0,15596.0,74.41,49.7,8604.0,0.0,16505.0,25109.0,14.72,36.47,4978.0,3.0,29115.0,34096.0,148.37,75.25,DB,DG,DB,DB,DG
2024-01-02 05:00:00,5,1,0,74,347,66961408,2435.0,0.0,2133.0,4568.0,280.42,32.85,9084.0,0.0,4735.0,13819.0,11.84,70.63,6200.0,28.0,9696.0,15924.0,73.07,50.79,8349.0,0.0,16437.0,24786.0,13.71,34.72,4523.0,3.0,32629.0,37155.0,142.34,75.36,DB,DG,DG,DB,DG
2024-01-02 06:00:00,6,1,0,76,325,68370432,3769.0,48.0,2309.0,6126.0,272.76,34.74,10710.0,0.0,4754.0,15464.0,8.39,72.95,5368.0,28.0,10592.0,15988.0,72.31,52.48,8318.0,0.0,16282.0,24600.0,13.18,34.22,3890.0,3.0,34476.0,38369.0,143.07,75.42,DB,DG,DG,DB,DG
2024-01-02 07:00:00,7,1,0,70,397,189513728,5142.0,1254.0,2204.0,8600.0,257.75,39.49,11217.0,0.0,4841.0,16058.0,7.02,73.74,4988.0,28.0,11108.0,16124.0,66.71,56.13,8117.0,232.0,16277.0,24626.0,13.42,35.7,3245.0,4.0,35834.0,39083.0,148.48,75.15,DB,DG,DG,DB,DG
2024-01-02 08:00:00,8,1,0,66,372,185008128,4913.0,3353.0,1920.0,10186.0,247.17,42.51,11434.0,3.0,4870.0,16307.0,6.23,73.59,4284.0,348.0,11408.0,16040.0,61.46,62.02,9005.0,281.0,16280.0,25566.0,14.07,37.05,4264.0,247.0,35881.0,40392.0,159.05,74.82,DB,DG,DG,DB,DG
2024-01-02 09:00:00,9,1,0,70,337,64503808,3769.0,4839.0,2192.0,10800.0,235.29,43.93,11502.0,8.0,4877.0,16387.0,4.95,73.58,4096.0,3328.0,11540.0,18964.0,47.96,66.92,10112.0,611.0,16500.0,27223.0,13.83,37.68,3505.0,1068.0,36028.0,40601.0,158.45,74.04,DB,DG,DG,DB,DG
2024-01-02 10:00:00,10,1,0,84,330,67584000,3020.0,5104.0,2617.0,10741.0,230.17,45.2,11923.0,12.0,4953.0,16888.0,5.87,74.41,3924.0,6244.0,11596.0,21764.0,45.02,68.69,9975.0,1346.0,16861.0,28182.0,13.79,38.5,3007.0,1909.0,34548.0,39464.0,167.15,72.68,DB,DG,DG,DB,DG
2024-01-02 11:00:00,11,1,0,53,200,42209280,2670.0,4944.0,3184.0,10798.0,223.3,46.87,11960.0,12.0,4967.0,16939.0,3.74,74.33,4032.0,7208.0,11844.0,23084.0,45.94,68.39,10399.0,1971.0,17030.0,29400.0,13.96,38.79,4974.0,2520.0,31808.0,39302.0,181.75,72.42,DB,DG,DG,DB,DG
2024-01-02 12:00:00,12,1,0,53,218,94208000,2504.0,4651.0,3529.0,10684.0,222.55,46.43,12027.0,8.0,5078.0,17113.0,3.45,74.45,4492.0,7196.0,12860.0,24548.0,43.91,69.03,10244.0,2175.0,17113.0,29532.0,13.49,39.06,4555.0,2587.0,31320.0,38462.0,181.27,71.22,DB,DG,DG,DB,DG
2024-01-02 13:00:00,13,1,0,92,474,405405696,2647.0,4109.0,3648.0,10404.0,232.38,43.98,12065.0,3.0,5219.0,17287.0,3.43,74.57,4380.0,6948.0,13512.0,24840.0,44.08,69.51,10370.0,2242.0,17346.0,29958.0,13.14,38.37,4840.0,1633.0,30377.0,36850.0,193.03,70.93,DB,DG,DG,DB,DG
2024-01-02 14:00:00,14,1,0,66,375,189202432,3401.0,2023.0,4019.0,9443.0,246.71,41.28,12085.0,1.0,5266.0,17352.0,2.68,74.41,4356.0,7280.0,14516.0,26152.0,41.42,70.96,9713.0,1832.0,17328.0,28873.0,12.67,37.11,5863.0,628.0,30185.0,36676.0,193.15,71.05,DB,DG,DG,DB,DG
2024-01-02 15:00:00,15,1,0,59,344,120553472,4807.0,275.0,4148.0,9230.0,256.04,39.93,12134.0,0.0,5392.0,17526.0,2.85,74.58,4924.0,6024.0,14540.0,25488.0,44.55,68.06,9025.0,1063.0,17234.0,27322.0,12.45,35.36,6682.0,28.0,31448.0,38158.0,193.22,72.17,DB,DG,DG,DB,DG
2024-01-02 16:00:00,16,1,0,91,415,140886016,6597.0,0.0,4157.0,10754.0,249.77,41.98,12116.0,0.0,5373.0,17489.0,2.2,74.43,5180.0,3128.0,14268.0,22576.0,60.14,65.93,8044.0,484.0,17140.0,25668.0,12.78,35.28,6404.0,5.0,34616.0,41025.0,179.6,73.41,DB,DG,DG,DB,DG
2024-01-02 17:00:00,17,1,0,90,355,194936832,6090.0,0.0,4613.0,10703.0,248.05,42.15,11704.0,0.0,5543.0,17247.0,4.63,74.48,6196.0,528.0,14920.0,21644.0,66.17,65.35,8704.0,236.0,16843.0,25783.0,13.75,36.9,5416.0,6.0,37577.0,42999.0,168.72,74.77,DB,DG,DG,DB,DG
2024-01-02 18:00:00,18,1,0,77,266,67420160,5805.0,0.0,4760.0,10565.0,246.52,41.9,11329.0,0.0,5665.0,16994.0,7.08,74.64,7364.0,84.0,15764.0,23212.0,63.81,66.57,11062.0,0.0,16755.0,27817.0,14.7,37.75,4956.0,4.0,40379.0,45339.0,150.49,76.3,DB,DG,DG,DB,DG
2024-01-02 19:00:00,19,1,0,95,395,183386112,4560.0,0.0,5012.0,9572.0,244.71,41.0,10988.0,0.0,5774.0,16762.0,7.94,74.35,6576.0,64.0,15976.0,22616.0,58.1,64.86,12325.0,0.0,16531.0,28856.0,13.67,36.51,4166.0,3.0,41921.0,46090.0,137.23,78.13,DB,DG,DG,DB,DG
2024-01-02 20:00:00,20,1,0,54,267,60653568,3294.0,0.0,5232.0,8526.0,243.97,41.17,9535.0,0.0,5814.0,15349.0,10.24,73.04,6408.0,40.0,16080.0,22528.0,58.49,64.39,10213.0,0.0,16682.0,26895.0,12.83,34.44,4083.0,3.0,43325.0,47411.0,127.11,79.56,DB,DG,DG,DB,DG
2024-01-02 21:00:00,21,1,0,71,288,67829760,2685.0,0.0,5378.0,8063.0,226.94,44.32,8257.0,0.0,5894.0,14151.0,13.53,71.47,6156.0,12.0,16088.0,22256.0,54.15,63.58,8430.0,0.0,16858.0,25288.0,13.1,34.34,4299.0,3.0,42886.0,47188.0,126.11,80.76,DB,DG,DG,DB,DG
2024-01-02 22:00:00,22,1,0,288,777,623837184,2754.0,0.0,5482.0,8236.0,210.07,47.78,7480.0,0.0,5896.0,13376.0,19.78,70.2,5716.0,8.0,15744.0,21468.0,50.39,62.25,9235.0,0.0,16631.0,25866.0,13.32,34.74,4752.0,3.0,43389.0,48144.0,125.17,81.61,DB,DG,DG,DB,DG
2024-01-02 23:00:00,23,1,0,120,351,169017344,2611.0,0.0,5418.0,8029.0,191.33,51.32,7306.0,0.0,5967.0,13273.0,12.7,70.81,5472.0,8.0,14824.0,20304.0,51.27,61.05,9344.0,0.0,16692.0,26036.0,13.36,34.46,5097.0,3.0,41088.0,46188.0,125.95,80.6,DG,DG,DG,DB,DG
2024-01-03 00:00:00,0,2,0,58,283,112574464,2546.0,0.0,5551.0,8097.0,176.84,53.59,7183.0,0.0,6054.0,13237.0,16.77,70.85,6268.0,8.0,14828.0,21104.0,50.38,60.52,8702.0,0.0,16623.0,25325.0,13.75,34.08,5927.0,3.0,40427.0,46357.0,125.24,80.64,DG,DG,DG,DB,DG
2024-01-03 01:00:00,1,2,0,106,541,219004928,2476.0,0.0,6000.0,8476.0,176.87,55.28,6740.0,0.0,6128.0,12868.0,22.75,69.86,6424.0,8.0,14344.0,20776.0,51.06,60.28,8520.0,0.0,15537.0,24057.0,14.98,29.06,5968.0,3.0,39914.0,45885.0,126.75,81.17,DG,DG,DG,DB,DG
2024-01-03 02:00:00,2,2,0,43,166,34406400,2648.0,0.0,6322.0,8970.0,171.04,57.19,6590.0,0.0,6130.0,12720.0,25.05,70.06,6688.0,8.0,13968.0,20664.0,50.8,59.45,8924.0,0.0,10249.0,19173.0,15.32,28.16,6517.0,3.0,40594.0,47114.0,125.69,81.26,DG,DG,DG,DB,DG
2024-01-03 03:00:00,3,2,0,118,283,70860800,2810.0,0.0,6422.0,9232.0,170.07,57.02,6887.0,0.0,6067.0,12954.0,21.0,70.58,6484.0,8.0,13728.0,20220.0,51.38,59.44,8937.0,0.0,10153.0,19090.0,15.57,27.94,6620.0,3.0,40456.0,47079.0,124.49,81.35,DG,DG,DG,DB,DG
2024-01-03 04:00:00,4,2,0,81,309,64307200,2608.0,0.0,6426.0,9034.0,172.01,55.2,7858.0,0.0,5958.0,13816.0,11.35,71.75,6788.0,8.0,13492.0,20288.0,51.5,58.96,8860.0,0.0,10083.0,18943.0,14.51,32.72,6797.0,3.0,41315.0,48115.0,121.97,80.43,DG,DG,DG,DB,DG
2024-01-03 05:00:00,5,2,0,56,275,52215808,2406.0,0.0,6408.0,8814.0,189.29,51.93,9024.0,0.0,5915.0,14939.0,16.25,72.43,6992.0,8.0,13412.0,20412.0,55.17,58.96,7954.0,0.0,15186.0,23140.0,13.65,33.91,6144.0,4.0,46110.0,52258.0,116.94,81.35,DG,DG,DG,DB,DG
2024-01-03 06:00:00,6,2,0,55,334,176816128,3115.0,20.0,6589.0,9724.0,206.73,49.36,10187.0,0.0,5887.0,16074.0,14.82,73.01,5900.0,4.0,13528.0,19432.0,57.16,59.11,8289.0,0.0,16244.0,24533.0,13.19,33.64,4018.0,3.0,47907.0,51928.0,119.28,80.84,DB,DG,DG,DB,DG
2024-01-03 07:00:00,7,2,0,72,442,453427200,5129.0,401.0,6559.0,12089.0,207.47,50.79,11334.0,0.0,5907.0,17241.0,13.93,74.18,3996.0,4.0,13516.0,17516.0,53.57,60.73,8937.0,240.0,16418.0,25595.0,12.73,34.4,3039.0,11.0,47943.0,50993.0,126.13,80.25,DG,DG,DG,DB,DG
2024-01-03 08:00:00,8,2,0,72,405,184139776,4490.0,1588.0,6593.0,12671.0,201.66,51.38,11433.0,1.0,5878.0,17312.0,7.27,74.39,4396.0,192.0,13304.0,17892.0,55.48,62.79,9089.0,317.0,16538.0,25944.0,12.78,34.64,2977.0,1329.0,46895.0,51201.0,128.44,80.29,DG,DG,DG,DB,DG
2024-01-03 09:00:00,9,2,0,75,302,287932416,3238.0,3343.0,6840.0,13421.0,189.86,53.29,11528.0,3.0,5821.0,17352.0,7.41,74.53,4744.0,1976.0,13176.0,19896.0,50.65,64.78,8439.0,871.0,16258.0,25568.0,12.68,35.35,3107.0,4195.0,46960.0,54262.0,118.88,81.24,DG,DG,DG,DB,DG
2024-01-03 10:00:00,10,2,0,101,540,252755968,2850.0,4042.0,7120.0,14012.0,174.44,56.06,11514.0,6.0,5732.0,17252.0,11.01,74.54,4268.0,4116.0,12612.0,20996.0,47.43,65.8,8248.0,1994.0,16179.0,26421.0,12.47,36.12,3369.0,5954.0,47192.0,56515.0,113.72,81.86,DG,DG,DG,DB,DG
2024-01-03 11:00:00,11,2,0,132,406,248889344,2743.0,4932.0,7223.0,14898.0,157.1,59.84,11536.0,6.0,5777.0,17319.0,8.61,74.67,3756.0,5208.0,12116.0,21080.0,45.44,65.7,8335.0,2900.0,16359.0,27594.0,12.45,36.91,2605.0,6235.0,47323.0,56163.0,113.28,81.83,DG,DG,DG,DB,DG
2024-01-03 12:00:00,12,2,0,200,1781,686522368,2781.0,4698.0,7274.0,14753.0,148.83,60.52,11520.0,3.0,5756.0,17279.0,9.53,74.56,4580.0,6240.0,11624.0,22444.0,46.46,65.59,7974.0,3510.0,16717.0,28201.0,12.57,36.98,3031.0,6597.0,46287.0,55915.0,117.94,80.75,DG,DG,DG,DB,DG
2024-01-03 13:00:00,13,2,0,373,1237,315408384,2977.0,3231.0,7315.0,13523.0,167.32,55.76,11725.0,1.0,5782.0,17508.0,8.89,74.54,5156.0,5628.0,11664.0,22448.0,52.1,65.3,8035.0,3519.0,16775.0,28329.0,12.08,36.99,3243.0,5091.0,45160.0,53494.0,120.12,79.86,DG,DG,DG,DB,DG
2024-01-03 14:00:00,14,2,0,101,488,431538176,3304.0,1367.0,6874.0,11545.0,197.05,49.55,12006.0,0.0,5815.0,17821.0,8.82,75.09,5112.0,4960.0,11328.0,21400.0,59.49,63.42,8325.0,2984.0,16744.0,28053.0,12.6,36.72,3495.0,2477.0,43434.0,49406.0,132.25,77.84,DB,DG,DG,DB,DG
2024-01-03 15:00:00,15,2,0,75,502,251318272,4683.0,189.0,6433.0,11305.0,211.0,47.73,12141.0,0.0,5860.0,18001.0,8.45,75.19,5144.0,3692.0,10908.0,19744.0,72.43,58.15,9229.0,1727.0,16829.0,27785.0,12.72,36.26,3143.0,290.0,41776.0,45209.0,160.96,75.76,DB,DG,DG,DB,DG
2024-01-03 16:00:00,16,2,0,76,335,64913408,7108.0,0.0,6279.0,13387.0,213.78,49.53,12480.0,0.0,5827.0,18307.0,4.92,75.31,5128.0,1956.0,9468.0,16552.0,90.48,53.75,9302.0,647.0,17257.0,27206.0,12.96,36.57,5102.0,4.0,39271.0,44377.0,182.19,74.67,DB,DG,DG,DB,DG
2024-01-03 17:00:00,17,2,0,80,354,140115968,6504.0,0.0,6079.0,12583.0,216.85,48.27,12482.0,0.0,5858.0,18340.0,2.08,75.14,6600.0,256.0,9092.0,15948.0,98.27,52.98,10301.0,247.0,17271.0,27819.0,13.54,37.58,6304.0,4.0,37657.0,43965.0,191.64,74.29,DB,DG,DG,DB,DG
2024-01-03 18:00:00,18,2,0,56,154,125435904,6118.0,0.0,6112.0,12230.0,221.97,47.61,12459.0,0.0,5910.0,18369.0,3.18,75.17,7732.0,44.0,8856.0,16632.0,97.79,53.47,12052.0,0.0,17156.0,29208.0,14.24,38.15,6174.0,7.0,36493.0,42674.0,187.26,73.91,DB,DG,DG,DB,DG
2024-01-03 19:00:00,19,2,0,72,319,70942720,4216.0,0.0,6072.0,10288.0,226.61,44.75,12091.0,0.0,5899.0,17990.0,5.0,75.15,7540.0,40.0,8960.0,16540.0,94.13,54.49,12501.0,0.0,17004.0,29505.0,13.93,37.25,5917.0,6.0,35056.0,40979.0,177.84,73.64,DB,DG,DG,DB,DG
2024-01-03 20:00:00,20,2,0,72,198,76677120,3279.0,0.0,6297.0,9576.0,221.81,45.3,11726.0,0.0,5860.0,17586.0,4.27,74.7,8096.0,4.0,9476.0,17576.0,92.1,54.37,11388.0,0.0,16855.0,28243.0,13.27,35.54,3976.0,3.0,35129.0,39108.0,161.56,73.64,DB,DG,DG,DB,DG
2024-01-03 21:00:00,21,2,0,41,241,162480128,2654.0,0.0,6678.0,9332.0,202.86,49.05,11305.0,0.0,5851.0,17156.0,3.78,74.17,7164.0,4.0,9772.0,16940.0,87.88,54.17,9457.0,0.0,16633.0,26090.0,13.27,34.69,3572.0,3.0,33655.0,37230.0,157.79,74.01,DB,DG,DG,DB,DG
2024-01-03 22:00:00,22,2,0,86,312,128811008,2677.0,0.0,6755.0,9432.0,177.02,53.99,10774.0,0.0,5874.0,16648.0,13.53,73.22,6200.0,4.0,9548.0,15752.0,84.48,53.18,9080.0,0.0,16123.0,25203.0,13.18,33.67,3534.0,3.0,33930.0,37467.0,155.07,75.28,DG,DG,DG,DB,DG
2024-01-03 23:00:00,23,2,0,250,840,188760064,2479.0,0.0,6655.0,9134.0,168.98,56.1,9698.0,0.0,5800.0,15498.0,22.13,71.68,5352.0,4.0,8616.0,13972.0,81.29,51.29,8543.0,0.0,15526.0,24069.0,13.51,32.88,3554.0,3.0,34517.0,38074.0,146.15,76.22,DG,DG,DG,DB,DG
2024-01-04 00:00:00,0,3,0,133,480,73318400,2316.0,0.0,6677.0,8993.0,167.79,57.23,8814.0,0.0,5700.0,14514.0,27.39,70.69,5008.0,4.0,8092.0,13104.0,79.09,49.64,8882.0,0.0,15144.0,24026.0,13.75,31.65,5400.0,3.0,35084.0,40487.0,141.47,77.16,DG,DG,DB,DB,DG
2024-01-04 01:00:00,1,3,0,83,224,61440000,2525.0,0.0,6519.0,9044.0,172.22,57.16,8821.0,0.0,5642.0,14463.0,27.91,70.94,4784.0,4.0,7668.0,12456.0,79.27,48.56,9040.0,0.0,14372.0,23412.0,14.01,31.58,6443.0,3.0,36189.0,42635.0,139.86,77.81,DG,DG,DB,DB,DG
2024-01-04 02:00:00,2,3,0,36,127,29081600,2576.0,0.0,6260.0,8836.0,173.54,56.74,8933.0,0.0,5569.0,14502.0,28.19,71.6,4648.0,4.0,7240.0,11892.0,81.06,47.69,9212.0,0.0,13970.0,23182.0,14.47,31.12,6942.0,3.0,36967.0,43912.0,141.34,77.93,DG,DG,DB,DB,DG
2024-01-04 03:00:00,3,3,0,139,263,84787200,2391.0,0.0,6285.0,8676.0,175.57,56.38,9271.0,0.0,5364.0,14635.0,28.89,72.25,4712.0,4.0,7056.0,11772.0,78.97,46.54,9122.0,0.0,13489.0,22611.0,14.58,30.16,6444.0,3.0,37067.0,43514.0,141.18,77.79,DG,DG,DB,DB,DG
