timestamp,country,energy_type,generation_MW
2022-01-02 06:00:00+00:00,Italy,Wind,961.0
2022-01-02 07:00:00+00:00,Italy,Hydro,2808.0
2022-01-02 07:00:00+00:00,Italy,Solar,759.0
2022-01-02 07:00:00+00:00,Italy,Wind,874.0
2022-01-02 08:00:00+00:00,Italy,Hydro,2829.0
2022-01-02 08:00:00+00:00,Italy,Solar,2022.0
2022-01-02 08:00:00+00:00,Italy,Wind,798.0
2022-01-02 09:00:00+00:00,Italy,Hydro,3005.0
2022-01-02 09:00:00+00:00,Italy,Solar,3251.0
2022-01-02 09:00:00+00:00,Italy,Wind,826.0
2022-01-02 10:00:00+00:00,Italy,Hydro,2962.0
2022-01-02 10:00:00+00:00,Italy,Solar,4117.0
2022-01-02 10:00:00+00:00,Italy,Wind,1011.0
2022-01-02 11:00:00+00:00,Italy,Hydro,2940.0
2022-01-02 11:00:00+00:00,Italy,Solar,4476.0
2022-01-02 11:00:00+00:00,Italy,Wind,1376.0
2022-01-02 12:00:00+00:00,Italy,Hydro,2831.0
2022-01-02 12:00:00+00:00,Italy,Solar,4047.0
2022-01-02 12:00:00+00:00,Italy,Wind,1840.0
2022-01-02 13:00:00+00:00,Italy,Hydro,2366.0
2022-01-02 13:00:00+00:00,Italy,Solar,2778.0
2022-01-02 13:00:00+00:00,Italy,Wind,2186.0
2022-01-02 14:00:00+00:00,Italy,Hydro,2379.0
2022-01-02 14:00:00+00:00,Italy,Solar,1221.0
2022-01-02 14:00:00+00:00,Italy,Wind,2420.0
2022-01-02 15:00:00+00:00,Italy,Hydro,2921.0
2022-01-02 15:00:00+00:00,Italy,Solar,118.0
2022-01-02 15:00:00+00:00,Italy,Wind,2616.0
2022-01-02 16:00:00+00:00,Italy,Hydro,5243.0
2022-01-02 16:00:00+00:00,Italy,Solar,4.0
2022-01-02 16:00:00+00:00,Italy,Wind,2905.0
2022-01-02 17:00:00+00:00,Italy,Hydro,5337.0
2022-01-02 17:00:00+00:00,Italy,Solar,0.0
2022-01-02 17:00:00+00:00,Italy,Wind,3142.0
2022-01-02 18:00:00+00:00,Italy,Hydro,5317.0
2022-01-02 18:00:00+00:00,Italy,Solar,0.0
2022-01-02 18:00:00+00:00,Italy,Wind,3217.0
2022-01-02 19:00:00+00:00,Italy,Hydro,4516.0
2022-01-02 19:00:00+00:00,Italy,Solar,0.0
2022-01-02 19:00:00+00:00,Italy,Wind,3593.0
2022-01-02 20:00:00+00:00,Italy,Hydro,2671.0
2022-01-02 20:00:00+00:00,Italy,Solar,0.0
2022-01-02 20:00:00+00:00,Italy,Wind,3520.0
2022-01-02 21:00:00+00:00,Italy,Hydro,2434.0
2022-01-02 21:00:00+00:00,Italy,Solar,0.0
2022-01-02 21:00:00+00:00,Italy,Wind,3541.0
2022-01-02 22:00:00+00:00,Italy,Hydro,2217.0
2022-01-02 22:00:00+00:00,Italy,Solar,0.0
2022-01-02 22:00:00+00:00,Italy,Wind,3484.0
2022-01-02 23:00:00+00:00,Italy,Hydro,2782.0
2022-01-02 23:00:00+00:00,Italy,Solar,0.0
2022-01-02 23:00:00+00:00,Italy,Wind,3684.0
2022-01-03 00:00:00+00:00,Italy,Hydro,2850.0
2022-01-03 00:00:00+00:00,Italy,Solar,0.0
2022-01-03 00:00:00+00:00,Italy,Wind,3719.0
2022-01-03 01:00:00+00:00,Italy,Hydro,2897.0
2022-01-03 01:00:00+00:00,Italy,Solar,0.0
2022-01-03 01:00:00+00:00,Italy,Wind,3753.0
2022-01-03 02:00:00+00:00,Italy,Hydro,3131.0
2022-01-03 02:00:00+00:00,Italy,Solar,0.0
2022-01-03 02:00:00+00:00,Italy,Wind,3715.0
2022-01-03 03:00:00+00:00,Italy,Hydro,3341.0
2022-01-03 03:00:00+00:00,Italy,Solar,0.0
2022-01-03 03:00:00+00:00,Italy,Wind,3714.0
2022-01-03 04:00:00+00:00,Italy,Hydro,3560.0
2022-01-03 04:00:00+00:00,Italy,Solar,0.0
2022-01-03 04:00:00+00:00,Italy,Wind,3563.0
2022-01-03 05:00:00+00:00,Italy,Hydro,1932.0
2022-01-03 05:00:00+00:00,Italy,Solar,0.0
2022-01-03 05:00:00+00:00,Italy,Wind,3363.0
2022-01-03 06:00:00+00:00,Italy,Hydro,2431.0
2022-01-03 06:00:00+00:00,Italy,Solar,47.0
2022-01-03 06:00:00+00:00,Italy,Wind,3372.0
2022-01-03 07:00:00+00:00,Italy,Hydro,3953.0
2022-01-03 07:00:00+00:00,Italy,Solar,844.0
2022-01-03 07:00:00+00:00,Italy,Wind,3171.0
2022-01-03 08:00:00+00:00,Italy,Hydro,4121.0
2022-01-03 08:00:00+00:00,Italy,Solar,2348.0
2022-01-03 08:00:00+00:00,Italy,Wind,2760.0
2022-01-03 09:00:00+00:00,Italy,Hydro,3118.0
2022-01-03 09:00:00+00:00,Italy,Solar,3523.0
2022-01-03 09:00:00+00:00,Italy,Wind,2779.0
2022-01-03 10:00:00+00:00,Italy,Hydro,2569.0
2022-01-03 10:00:00+00:00,Italy,Solar,3823.0
2022-01-03 10:00:00+00:00,Italy,Wind,3150.0
2022-01-03 11:00:00+00:00,Italy,Hydro,2280.0
2022-01-03 11:00:00+00:00,Italy,Solar,3770.0
2022-01-03 11:00:00+00:00,Italy,Wind,3270.0
2022-01-03 12:00:00+00:00,Italy,Hydro,2256.0
2022-01-03 12:00:00+00:00,Italy,Solar,3327.0
2022-01-03 12:00:00+00:00,Italy,Wind,3477.0
2022-01-03 13:00:00+00:00,Italy,Hydro,2302.0
2022-01-03 13:00:00+00:00,Italy,Solar,2322.0
2022-01-03 13:00:00+00:00,Italy,Wind,3518.0
2022-01-03 14:00:00+00:00,Italy,Hydro,2826.0
2022-01-03 14:00:00+00:00,Italy,Solar,1217.0
2022-01-03 14:00:00+00:00,Italy,Wind,3172.0
2022-01-03 15:00:00+00:00,Italy,Hydro,3847.0
2022-01-03 15:00:00+00:00,Italy,Solar,192.0
2022-01-03 15:00:00+00:00,Italy,Wind,2981.0
2022-01-03 16:00:00+00:00,Italy,Hydro,5626.0
2022-01-03 16:00:00+00:00,Italy,Solar,24.0
2022-01-03 16:00:00+00:00,Italy,Wind,2782.0
2022-01-03 17:00:00+00:00,Italy,Hydro,5339.0
2022-01-03 17:00:00+00:00,Italy,Solar,0.0
2022-01-03 17:00:00+00:00,Italy,Wind,2815.0
2022-01-03 18:00:00+00:00,Italy,Hydro,4713.0
2022-01-03 18:00:00+00:00,Italy,Solar,0.0
2022-01-03 18:00:00+00:00,Italy,Wind,2669.0
2022-01-03 19:00:00+00:00,Italy,Hydro,3708.0
2022-01-03 19:00:00+00:00,Italy,Solar,0.0
2022-01-03 19:00:00+00:00,Italy,Wind,2740.0
2022-01-03 20:00:00+00:00,Italy,Hydro,2698.0
2022-01-03 20:00:00+00:00,Italy,Solar,0.0
2022-01-03 20:00:00+00:00,Italy,Wind,2640.0
2022-01-03 21:00:00+00:00,Italy,Hydro,2154.0
2022-01-03 21:00:00+00:00,Italy,Solar,0.0
2022-01-03 21:00:00+00:00,Italy,Wind,2873.0
2022-01-03 22:00:00+00:00,Italy,Hydro,1933.0
2022-01-03 22:00:00+00:00,Italy,Solar,0.0
2022-01-03 22:00:00+00:00,Italy,Wind,3056.0
2022-01-03 23:00:00+00:00,Italy,Hydro,1874.0
2022-01-03 23:00:00+00:00,Italy,Solar,0.0
2022-01-03 23:00:00+00:00,Italy,Wind,2975.0
2022-01-04 00:00:00+00:00,Italy,Hydro,1712.0
2022-01-04 00:00:00+00:00,Italy,Solar,0.0
2022-01-04 00:00:00+00:00,Italy,Wind,3047.0
2022-01-04 01:00:00+00:00,Italy,Hydro,1756.0
2022-01-04 01:00:00+00:00,Italy,Solar,0.0
2022-01-04 01:00:00+00:00,Italy,Wind,3094.0
2022-01-04 02:00:00+00:00,Italy,Hydro,1890.0
2022-01-04 02:00:00+00:00,Italy,Solar,0.0
2022-01-04 02:00:00+00:00,Italy,Wind,3518.0
2022-01-04 03:00:00+00:00,Italy,Hydro,2269.0
2022-01-04 03:00:00+00:00,Italy,Solar,0.0
2022-01-04 03:00:00+00:00,Italy,Wind,3753.0
2022-01-04 04:00:00+00:00,Italy,Hydro,2262.0
2022-01-04 04:00:00+00:00,Italy,Solar,0.0
2022-01-04 04:00:00+00:00,Italy,Wind,3836.0
2022-01-04 05:00:00+00:00,Italy,Hydro,1885.0
2022-01-04 05:00:00+00:00,Italy,Solar,0.0
2022-01-04 05:00:00+00:00,Italy,Wind,3926.0
2022-01-04 06:00:00+00:00,Italy,Hydro,2255.0
2022-01-04 06:00:00+00:00,Italy,Solar,45.0
2022-01-04 06:00:00+00:00,Italy,Wind,4111.0
2022-01-04 07:00:00+00:00,Italy,Hydro,3054.0
2022-01-04 07:00:00+00:00,Italy,Solar,687.0
2022-01-04 07:00:00+00:00,Italy,Wind,4125.0
2022-01-04 08:00:00+00:00,Italy,Hydro,3384.0
2022-01-04 08:00:00+00:00,Italy,Solar,1899.0
2022-01-04 08:00:00+00:00,Italy,Wind,3873.0
2022-01-04 09:00:00+00:00,Italy,Hydro,3482.0
2022-01-04 09:00:00+00:00,Italy,Solar,3158.0
2022-01-04 09:00:00+00:00,Italy,Wind,3822.0
2022-01-04 10:00:00+00:00,Italy,Hydro,3754.0
2022-01-04 10:00:00+00:00,Italy,Solar,3672.0
2022-01-04 10:00:00+00:00,Italy,Wind,4068.0
2022-01-04 11:00:00+00:00,Italy,Hydro,3684.0
2022-01-04 11:00:00+00:00,Italy,Solar,3649.0
2022-01-04 11:00:00+00:00,Italy,Wind,4345.0
2022-01-04 12:00:00+00:00,Italy,Hydro,3679.0
2022-01-04 12:00:00+00:00,Italy,Solar,3296.0
2022-01-04 12:00:00+00:00,Italy,Wind,4520.0
2022-01-04 13:00:00+00:00,Italy,Hydro,3868.0
2022-01-04 13:00:00+00:00,Italy,Solar,2357.0
2022-01-04 13:00:00+00:00,Italy,Wind,4930.0
2022-01-04 14:00:00+00:00,Italy,Hydro,3675.0
2022-01-04 14:00:00+00:00,Italy,Solar,1119.0
2022-01-04 14:00:00+00:00,Italy,Wind,4995.0
2022-01-04 15:00:00+00:00,Italy,Hydro,3410.0
2022-01-04 15:00:00+00:00,Italy,Solar,176.0
2022-01-04 15:00:00+00:00,Italy,Wind,5157.0
2022-01-04 16:00:00+00:00,Italy,Hydro,4361.0
2022-01-04 16:00:00+00:00,Italy,Solar,18.0
2022-01-04 16:00:00+00:00,Italy,Wind,5218.0
2022-01-04 17:00:00+00:00,Italy,Hydro,3982.0
2022-01-04 17:00:00+00:00,Italy,Solar,0.0
2022-01-04 17:00:00+00:00,Italy,Wind,5217.0
2022-01-04 18:00:00+00:00,Italy,Hydro,3531.0
2022-01-04 18:00:00+00:00,Italy,Solar,0.0
2022-01-04 18:00:00+00:00,Italy,Wind,5290.0
2022-01-04 19:00:00+00:00,Italy,Hydro,2787.0
2022-01-04 19:00:00+00:00,Italy,Solar,0.0
2022-01-04 19:00:00+00:00,Italy,Wind,5147.0
2022-01-04 20:00:00+00:00,Italy,Hydro,2398.0
2022-01-04 20:00:00+00:00,Italy,Solar,0.0
2022-01-04 20:00:00+00:00,Italy,Wind,5129.0
2022-01-04 21:00:00+00:00,Italy,Hydro,2090.0
2022-01-04 21:00:00+00:00,Italy,Solar,0.0
2022-01-04 21:00:00+00:00,Italy,Wind,5119.0
2022-01-04 22:00:00+00:00,Italy,Hydro,2044.0
2022-01-04 22:00:00+00:00,Italy,Solar,0.0
2022-01-04 22:00:00+00:00,Italy,Wind,4993.0
2022-01-04 23:00:00+00:00,Italy,Hydro,2401.0
2022-01-04 23:00:00+00:00,Italy,Solar,0.0
2022-01-04 23:00:00+00:00,Italy,Wind,5048.0
2022-01-05 00:00:00+00:00,Italy,Hydro,2521.0
2022-01-05 00:00:00+00:00,Italy,Solar,0.0
2022-01-05 00:00:00+00:00,Italy,Wind,5030.0
2022-01-05 01:00:00+00:00,Italy,Hydro,2800.0
2022-01-05 01:00:00+00:00,Italy,Solar,0.0
2022-01-05 01:00:00+00:00,Italy,Wind,4938.0
2022-01-05 02:00:00+00:00,Italy,Hydro,2990.0
2022-01-05 02:00:00+00:00,Italy,Solar,0.0
2022-01-05 02:00:00+00:00,Italy,Wind,5076.0
2022-01-05 03:00:00+00:00,Italy,Hydro,3015.0
2022-01-05 03:00:00+00:00,Italy,Solar,0.0
2022-01-05 03:00:00+00:00,Italy,Wind,4908.0
2022-01-05 04:00:00+00:00,Italy,Hydro,2963.0
2022-01-05 04:00:00+00:00,Italy,Solar,0.0
2022-01-05 04:00:00+00:00,Italy,Wind,5014.0
2022-01-05 05:00:00+00:00,Italy,Hydro,1933.0
2022-01-05 05:00:00+00:00,Italy,Solar,0.0
2022-01-05 05:00:00+00:00,Italy,Wind,4869.0
2022-01-05 06:00:00+00:00,Italy,Hydro,2653.0
2022-01-05 06:00:00+00:00,Italy,Solar,57.0
2022-01-05 06:00:00+00:00,Italy,Wind,4658.0
2022-01-05 07:00:00+00:00,Italy,Hydro,4411.0
2022-01-05 07:00:00+00:00,Italy,Solar,824.0
2022-01-05 07:00:00+00:00,Italy,Wind,4452.0
2022-01-05 08:00:00+00:00,Italy,Hydro,4892.0
2022-01-05 08:00:00+00:00,Italy,Solar,2278.0
2022-01-05 08:00:00+00:00,Italy,Wind,4259.0
2022-01-05 09:00:00+00:00,Italy,Hydro,3885.0
2022-01-05 09:00:00+00:00,Italy,Solar,3243.0
2022-01-05 09:00:00+00:00,Italy,Wind,4371.0
2022-01-05 10:00:00+00:00,Italy,Hydro,2797.0
2022-01-05 10:00:00+00:00,Italy,Solar,3847.0
2022-01-05 10:00:00+00:00,Italy,Wind,4376.0
2022-01-05 11:00:00+00:00,Italy,Hydro,2452.0
2022-01-05 11:00:00+00:00,Italy,Solar,4064.0
2022-01-05 11:00:00+00:00,Italy,Wind,4494.0
2022-01-05 12:00:00+00:00,Italy,Hydro,2414.0
2022-01-05 12:00:00+00:00,Italy,Solar,3542.0
2022-01-05 12:00:00+00:00,Italy,Wind,4601.0
2022-01-05 13:00:00+00:00,Italy,Hydro,2533.0
2022-01-05 13:00:00+00:00,Italy,Solar,2592.0
2022-01-05 13:00:00+00:00,Italy,Wind,4782.0
2022-01-05 14:00:00+00:00,Italy,Hydro,3613.0
2022-01-05 14:00:00+00:00,Italy,Solar,1126.0
2022-01-05 14:00:00+00:00,Italy,Wind,5049.0
2022-01-05 15:00:00+00:00,Italy,Hydro,4692.0
2022-01-05 15:00:00+00:00,Italy,Solar,159.0
2022-01-05 15:00:00+00:00,Italy,Wind,5086.0
2022-01-05 16:00:00+00:00,Italy,Hydro,5914.0
2022-01-05 16:00:00+00:00,Italy,Solar,13.0
2022-01-05 16:00:00+00:00,Italy,Wind,5633.0
2022-01-05 17:00:00+00:00,Italy,Hydro,6271.0
2022-01-05 17:00:00+00:00,Italy,Solar,0.0
2022-01-05 17:00:00+00:00,Italy,Wind,6065.0
2022-01-05 18:00:00+00:00,Italy,Hydro,5848.0
2022-01-05 18:00:00+00:00,Italy,Solar,0.0
2022-01-05 18:00:00+00:00,Italy,Wind,6278.0
2022-01-05 19:00:00+00:00,Italy,Hydro,3940.0
2022-01-05 19:00:00+00:00,Italy,Solar,0.0
2022-01-05 19:00:00+00:00,Italy,Wind,6343.0
2022-01-05 20:00:00+00:00,Italy,Hydro,2793.0
2022-01-05 20:00:00+00:00,Italy,Solar,0.0
2022-01-05 20:00:00+00:00,Italy,Wind,6252.0
2022-01-05 21:00:00+00:00,Italy,Hydro,2566.0
2022-01-05 21:00:00+00:00,Italy,Solar,0.0
2022-01-05 21:00:00+00:00,Italy,Wind,5920.0
2022-01-05 22:00:00+00:00,Italy,Hydro,2386.0
2022-01-05 22:00:00+00:00,Italy,Solar,0.0
2022-01-05 22:00:00+00:00,Italy,Wind,5673.0
2022-01-05 23:00:00+00:00,Italy,Hydro,2665.0
2022-01-05 23:00:00+00:00,Italy,Solar,0.0
2022-01-05 23:00:00+00:00,Italy,Wind,5689.0
2022-01-06 00:00:00+00:00,Italy,Hydro,2670.0
2022-01-06 00:00:00+00:00,Italy,Solar,0.0
2022-01-06 00:00:00+00:00,Italy,Wind,5303.0
2022-01-06 01:00:00+00:00,Italy,Hydro,2210.0
2022-01-06 01:00:00+00:00,Italy,Solar,0.0
2022-01-06 01:00:00+00:00,Italy,Wind,5079.0
2022-01-06 02:00:00+00:00,Italy,Hydro,2140.0
2022-01-06 02:00:00+00:00,Italy,Solar,0.0
2022-01-06 02:00:00+00:00,Italy,Wind,4663.0
2022-01-06 03:00:00+00:00,Italy,Hydro,2041.0
2022-01-06 03:00:00+00:00,Italy,Solar,0.0
2022-01-06 03:00:00+00:00,Italy,Wind,3951.0
2022-01-06 04:00:00+00:00,Italy,Hydro,2019.0
2022-01-06 04:00:00+00:00,Italy,Solar,0.0
2022-01-06 04:00:00+00:00,Italy,Wind,3057.0
2022-01-06 05:00:00+00:00,Italy,Hydro,2244.0
2022-01-06 05:00:00+00:00,Italy,Solar,0.0
2022-01-06 05:00:00+00:00,Italy,Wind,2172.0
2022-01-06 06:00:00+00:00,Italy,Hydro,3998.0
2022-01-06 06:00:00+00:00,Italy,Solar,28.0
2022-01-06 06:00:00+00:00,Italy,Wind,1934.0
2022-01-06 07:00:00+00:00,Italy,Hydro,5461.0
2022-01-06 07:00:00+00:00,Italy,Solar,498.0
2022-01-06 07:00:00+00:00,Italy,Wind,1760.0
2022-01-06 08:00:00+00:00,Italy,Hydro,6290.0
2022-01-06 08:00:00+00:00,Italy,Solar,1805.0
2022-01-06 08:00:00+00:00,Italy,Wind,1577.0
2022-01-06 09:00:00+00:00,Italy,Hydro,5387.0
2022-01-06 09:00:00+00:00,Italy,Solar,3372.0
2022-01-06 09:00:00+00:00,Italy,Wind,1479.0
2022-01-06 10:00:00+00:00,Italy,Hydro,3796.0
2022-01-06 10:00:00+00:00,Italy,Solar,3798.0
2022-01-06 10:00:00+00:00,Italy,Wind,1518.0
2022-01-06 11:00:00+00:00,Italy,Hydro,3149.0
2022-01-06 11:00:00+00:00,Italy,Solar,4308.0
2022-01-06 11:00:00+00:00,Italy,Wind,1595.0
2022-01-06 12:00:00+00:00,Italy,Hydro,2677.0
2022-01-06 12:00:00+00:00,Italy,Solar,3862.0
2022-01-06 12:00:00+00:00,Italy,Wind,1483.0
2022-01-06 13:00:00+00:00,Italy,Hydro,2638.0
2022-01-06 13:00:00+00:00,Italy,Solar,3054.0
2022-01-06 13:00:00+00:00,Italy,Wind,1402.0
2022-01-06 14:00:00+00:00,Italy,Hydro,2982.0
2022-01-06 14:00:00+00:00,Italy,Solar,1467.0
2022-01-06 14:00:00+00:00,Italy,Wind,1304.0
2022-01-06 15:00:00+00:00,Italy,Hydro,3733.0
2022-01-06 15:00:00+00:00,Italy,Solar,226.0
2022-01-06 15:00:00+00:00,Italy,Wind,1156.0
2022-01-06 16:00:00+00:00,Italy,Hydro,5503.0
2022-01-06 16:00:00+00:00,Italy,Solar,13.0
2022-01-06 16:00:00+00:00,Italy,Wind,1163.0
2022-01-06 17:00:00+00:00,Italy,Hydro,6089.0
2022-01-06 17:00:00+00:00,Italy,Solar,0.0
2022-01-06 17:00:00+00:00,Italy,Wind,1271.0
2022-01-06 18:00:00+00:00,Italy,Hydro,5168.0
2022-01-06 18:00:00+00:00,Italy,Solar,0.0
2022-01-06 18:00:00+00:00,Italy,Wind,1342.0
2022-01-06 19:00:00+00:00,Italy,Hydro,3586.0
2022-01-06 19:00:00+00:00,Italy,Solar,0.0
2022-01-06 19:00:00+00:00,Italy,Wind,1527.0
2022-01-06 20:00:00+00:00,Italy,Hydro,2702.0
2022-01-06 20:00:00+00:00,Italy,Solar,0.0
2022-01-06 20:00:00+00:00,Italy,Wind,1684.0
2022-01-06 21:00:00+00:00,Italy,Hydro,2507.0
2022-01-06 21:00:00+00:00,Italy,Solar,0.0
2022-01-06 21:00:00+00:00,Italy,Wind,1902.0
2022-01-06 22:00:00+00:00,Italy,Hydro,2189.0
2022-01-06 22:00:00+00:00,Italy,Solar,0.0
2022-01-06 22:00:00+00:00,Italy,Wind,2006.0
2022-01-06 23:00:00+00:00,Italy,Hydro,1971.0
2022-01-06 23:00:00+00:00,Italy,Solar,0.0
2022-01-06 23:00:00+00:00,Italy,Wind,2094.0
