timestamp,country,energy_type,generation_MW
2022-01-03 22:00:00+00:00,France,Hydro,6973
2022-01-03 22:00:00+00:00,France,Solar,0
2022-01-03 22:00:00+00:00,France,Wind,7184
2022-01-03 23:00:00+00:00,France,Hydro,8059
2022-01-03 23:00:00+00:00,France,Solar,0
2022-01-03 23:00:00+00:00,France,Wind,7256
2022-01-04 00:00:00+00:00,France,Hydro,9618
2022-01-04 00:00:00+00:00,France,Solar,0
2022-01-04 00:00:00+00:00,France,Wind,7316
2022-01-04 01:00:00+00:00,France,Hydro,9911
2022-01-04 01:00:00+00:00,France,Solar,0
2022-01-04 01:00:00+00:00,France,Wind,7261
2022-01-04 02:00:00+00:00,France,Hydro,9769
2022-01-04 02:00:00+00:00,France,Solar,0
2022-01-04 02:00:00+00:00,France,Wind,7031
2022-01-04 03:00:00+00:00,France,Hydro,9045
2022-01-04 03:00:00+00:00,France,Solar,0
2022-01-04 03:00:00+00:00,France,Wind,6886
2022-01-04 04:00:00+00:00,France,Hydro,8808
2022-01-04 04:00:00+00:00,France,Solar,0
2022-01-04 04:00:00+00:00,France,Wind,6689
2022-01-04 05:00:00+00:00,France,Hydro,7260
2022-01-04 05:00:00+00:00,France,Solar,0
2022-01-04 05:00:00+00:00,France,Wind,6578
2022-01-04 06:00:00+00:00,France,Hydro,9015
2022-01-04 06:00:00+00:00,France,Solar,0
2022-01-04 06:00:00+00:00,France,Wind,6267
2022-01-04 07:00:00+00:00,France,Hydro,10702
2022-01-04 07:00:00+00:00,France,Solar,258
2022-01-04 07:00:00+00:00,France,Wind,6055
2022-01-04 08:00:00+00:00,France,Hydro,11278
2022-01-04 08:00:00+00:00,France,Solar,565
2022-01-04 08:00:00+00:00,France,Wind,5782
2022-01-04 09:00:00+00:00,France,Hydro,12051
2022-01-04 09:00:00+00:00,France,Solar,1221
2022-01-04 09:00:00+00:00,France,Wind,5196
2022-01-04 10:00:00+00:00,France,Hydro,11146
2022-01-04 10:00:00+00:00,France,Solar,1574
2022-01-04 10:00:00+00:00,France,Wind,4719
2022-01-04 11:00:00+00:00,France,Hydro,10532
2022-01-04 11:00:00+00:00,France,Solar,1762
2022-01-04 11:00:00+00:00,France,Wind,4563
2022-01-04 12:00:00+00:00,France,Hydro,9925
2022-01-04 12:00:00+00:00,France,Solar,1829
2022-01-04 12:00:00+00:00,France,Wind,4507
2022-01-04 13:00:00+00:00,France,Hydro,8340
2022-01-04 13:00:00+00:00,France,Solar,1551
2022-01-04 13:00:00+00:00,France,Wind,4744
2022-01-04 14:00:00+00:00,France,Hydro,7599
2022-01-04 14:00:00+00:00,France,Solar,979
2022-01-04 14:00:00+00:00,France,Wind,4991
2022-01-04 15:00:00+00:00,France,Hydro,7502
2022-01-04 15:00:00+00:00,France,Solar,413
2022-01-04 15:00:00+00:00,France,Wind,5454
2022-01-04 16:00:00+00:00,France,Hydro,8398
2022-01-04 16:00:00+00:00,France,Solar,204
2022-01-04 16:00:00+00:00,France,Wind,5836
